category,raw_reviews,analyze_reviews,Positive,Neutral,Negative,trust,surprise,joy,anticipation,TopKeyword
Trek1000,,,0.0,1.0,0.0,0.0,0.0,0.0,,[]
Trek1000,,,0.0,1.0,0.0,0.0,0.0,0.0,,[]
Trek1000,  inexpensive  large dealer network   good frame  good geometry  handles good in a straight line won t wobble as easily as high end bikes  can be used for touring  rack eyelets  most don t have this  good alternative to trek       components are cheap  but can be replaced with higher quality ones once the y wear out  if that happens  you save money by keeping the frame  if not  the bike didn t cost much  and can be resold more easily   good sleeper  i can keep up with most people with much better bikes when on the mup  but don t have clipless pedals  and don t run red lights ,inexpensive large dealer network good frame good geometry handles good straight line wobble easily high end bikes used touring rack eyelets good alternative trek components cheap replaced higher quality ones wear happens save money keeping frame bike cost much resold easily good sleeper keep people much better bikes mup clipless pedals run red lights,0.383,0.617,0.0,0.1951219512195122,0.1463414634146341,0.1707317073170731,0.1707317073170731,"['good', 'frame', 'easily', 'bikes', 'inexpensive', 'lights', 'large', 'dealer', 'network', 'geometry']"
Trek1000,great starter bike with room to grow  replace individual components as necessary   price is very fair  and trek always gives quality above and beyond expectation ,great starter bike room grow replace individual components necessary price fair trek always gives quality beyond expectation,0.299,0.701,0.0,0.1428571428571428,0.0,0.1428571428571428,0.2857142857142857,"['great', 'expectation', 'starter', 'bike', 'room', 'grow', 'replace', 'individual', 'components', 'price']"
Trek1000,great entry level road bike ,great entry level road bike,0.506,0.494,0.0,0.5,0.0,0.0,,"['great', 'bike', 'entry', 'level', 'road']"
Trek1000,just about everything ,everything,0.0,1.0,0.0,0.0,0.0,0.0,,[]
Trek1000,the basic trek frame is comfortable and lively  a good frame to be on all day    i ride    hour race events ,basic trek frame comfortable lively good frame day ride hour race events,0.503,0.497,0.0,0.2,0.2,0.2,0.2,"['basic', 'events', 'frame', 'trek', 'comfortable', 'lively', 'good', 'day', 'ride', 'hour']"
Trek1000,price to performance ratio,price performance ratio,0.0,1.0,0.0,0.0,0.0,0.0,,"['price', 'ratio', 'performance']"
Trek1000,good colour scheme  ok brightness during the day  though will need plenty reflective tape for better safety at night     cm frame is nice and stiff  you can feel every once of effort going into propulsion  the triple is a must for anyone wanting to do hills at a recreational level  the spread of gears also means that you tend not to be stuck on a handful of gears and wearing those cogs out in a short period of time   being able to lift the bike over your head ,good colour scheme brightness day though need plenty reflective tape better safety night frame nice stiff feel every effort going propulsion triple must anyone wanting hills recreational level spread gears also means tend stuck handful gears wearing cogs short period time able lift bike head,0.255,0.709,0.036,0.1176470588235294,0.0588235294117647,0.1176470588235294,0.1764705882352941,"['good', 'head', 'gears', 'colour', 'scheme', 'brightness', 'day', 'plenty', 'reflective', 'tape']"
Trek1000,race frame geometry  nice paint design  i got the discovery channel edition ,race frame geometry nice paint design got discovery channel edition,0.237,0.763,0.0,0.0,0.0,0.0,0.5,"['race', 'edition', 'frame', 'geometry', 'nice', 'paint', 'design', 'discovery', 'channel']"
Trek1000,value  has trek and bontrager on it,value trek bontrager,0.545,0.455,0.0,0.0,0.0,0.0,,"['bontrager', 'trek']"
Trek1000,,,0.0,1.0,0.0,0.0,0.0,0.0,,[]
Trek1000,great price and performance,great price performance,0.672,0.328,0.0,0.0,0.0,0.0,,"['great', 'performance', 'price']"
Trek1000,great frame  fork  seat post ,great frame fork seat post,0.506,0.494,0.0,0.0,0.0,0.0,,"['great', 'post', 'frame', 'fork', 'seat']"
Trek1000,shifts smoothly  lightweight  decent tires wheels ,shifts smoothly lightweight decent tires wheels,0.0,1.0,0.0,0.0,0.0,0.0,,"['shifts', 'wheels', 'smoothly', 'lightweight', 'decent', 'tires']"
Trek1000,price  paint scheme   fun and fast ,price paint scheme fun fast,0.452,0.548,0.0,0.0,0.0,0.25,0.25,"['price', 'fast', 'paint', 'scheme', 'fun']"
Trek1000,price and durability,price durability,0.0,1.0,0.0,0.5,0.0,0.0,,"['price', 'durability']"
Trek1000,relatively cheap and performs well in all conditions  stock wheels and brake are decent,relatively cheap performs well conditions stock wheels brake decent,0.208,0.792,0.0,0.0,0.0,0.0,,"['decent', 'cheap', 'performs', 'conditions', 'stock', 'wheels', 'brake']"
Trek1000,the awesome color  it handles great over uneven pavement  the rear shifter  tires  bontrager and shimano componenets  comfortable handlebar tape so the hands don t get sore ,awesome color handles great uneven pavement rear shifter tires bontrager shimano componenets comfortable handlebar tape hands get sore,0.411,0.5,0.089,0.1666666666666666,0.0,0.0,,"['awesome', 'sore', 'color', 'handles', 'great', 'uneven', 'pavement', 'rear', 'shifter', 'tires']"
Trek1000,color  the flame duotone is like construction orange and is highly visible  frame  carbon fork and carbon seat post frame size for me  sold it ,color flame duotone like construction orange highly visible frame carbon fork carbon seat post frame size sold,0.135,0.865,0.0,0.0,0.0,0.0,,"['color', 'sold', 'frame', 'carbon', 'flame', 'duotone', 'construction', 'orange', 'highly', 'visible']"
Trek1000,great frame  comfy ride  carbon fork is great  great paint  lightweight ,great frame comfy ride carbon fork great great paint lightweight,0.637,0.363,0.0,0.0,0.0,0.0,,"['great', 'lightweight', 'frame', 'comfy', 'ride', 'carbon', 'fork', 'paint']"
Trek1000,lightweight  fit s perfect to my height  shifts smoothly ,lightweight fit perfect height shifts smoothly,0.608,0.392,0.0,0.25,0.0,0.25,0.25,"['lightweight', 'smoothly', 'fit', 'perfect', 'height', 'shifts']"
Trek1000,carbon forkgreat looks and good paintvalue for money,carbon forkgreat looks good paintvalue money,0.367,0.633,0.0,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,"['carbon', 'money', 'forkgreat', 'good', 'paintvalue']"
Trek1000,light weight  stong aluminum frame  great entry level bike,light weight stong aluminum frame great entry level bike,0.339,0.661,0.0,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,"['light', 'bike', 'weight', 'stong', 'aluminum', 'frame', 'great', 'entry', 'level']"
Trek1000,   killer paint job  the two tone flare  orange and gold  is the coolest ever     carbon fiber fork and seatpost smooth it out a little   shifter assemblies integrated into the brake lever handles is very sharp   overall geometry is good  comfortable ride   did i mention the gorgeous paint ,killer paint job two tone flare orange gold coolest ever carbon fiber fork seatpost smooth little shifter assemblies integrated brake lever handles sharp overall geometry good comfortable ride mention gorgeous paint,0.246,0.651,0.104,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,"['killer', 'paint', 'job', 'tone', 'flare', 'orange', 'gold', 'coolest', 'carbon', 'fiber']"
Trek1000,for bikes at this price point  the trek     cannot be beat  the granny gear up front helps work all the hills in my town too ,bikes price point trek beat granny gear front helps work hills town,0.191,0.809,0.0,0.0,0.0,0.0,,"['bikes', 'town', 'price', 'point', 'trek', 'beat', 'granny', 'gear', 'front', 'work']"
Trek1000,overall value  a very good entry level bike for the money from a reputable name  smooth riding  triple chain rings are handy for the steep hills in the area ,overall value good entry level bike money reputable name smooth riding triple chain rings handy steep hills area,0.249,0.751,0.0,0.25,0.125,0.125,0.125,"['area', 'good', 'entry', 'level', 'bike', 'money', 'reputable', 'smooth', 'riding', 'triple']"
Trek1000,the response of geometry is very good the carbon seat post and fork acts as smothers against bad pavement roads the graphism black and blue is killing beatiful ,response geometry good carbon seat post fork acts smothers bad pavement roads graphism black blue killing beatiful,0.109,0.487,0.404,0.1111111111111111,0.0555555555555555,0.0555555555555555,0.0555555555555555,"['response', 'beatiful', 'geometry', 'good', 'carbon', 'seat', 'post', 'fork', 'acts', 'smothers']"
Trek1000,the response of geometry is very good the carbon seat post and fork acts as smothers against bad pavement roads the graphism black and blue is killing beatiful ,response geometry good carbon seat post fork acts smothers bad pavement roads graphism black blue killing beatiful,0.109,0.487,0.404,0.1111111111111111,0.0555555555555555,0.0555555555555555,0.0555555555555555,"['response', 'beatiful', 'geometry', 'good', 'carbon', 'seat', 'post', 'fork', 'acts', 'smothers']"
Trek1000,carbon fork seat post  color scheme  responsive  and great value ,carbon fork seat post color scheme responsive great value,0.6,0.4,0.0,0.25,0.0,0.0,0.25,"['carbon', 'fork', 'seat', 'post', 'color', 'scheme', 'responsive', 'great']"
Trek1000,relatively light and fast at a great introductory to cycling price ,relatively light fast great introductory cycling price,0.406,0.594,0.0,0.0,0.0,0.0,,"['price', 'light', 'fast', 'great', 'introductory', 'cycling']"
Trek1000,carbon fork  optional triple  good brakes  great variety of paint jobs,carbon fork optional triple good brakes great variety paint jobs,0.467,0.533,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,"['carbon', 'jobs', 'fork', 'optional', 'triple', 'good', 'brakes', 'great', 'variety', 'paint']"
Trek1000,the stuff that has trek and bontrager s name on them  the frame is nice and solid  the bontrager carbon fiber accents  seat post and fork  do there job nicely  and look good  not the bontrager tires though  haha  they re a joke   ,stuff trek bontrager name frame nice solid bontrager carbon fiber accents seat post fork job nicely look good bontrager tires though haha joke,0.475,0.525,0.0,0.125,0.125,0.125,0.125,"['bontrager', 'stuff', 'joke', 'trek', 'frame', 'nice', 'solid', 'carbon', 'fiber', 'accents']"
Trek1000,excellent frame   wonderful color  orange red yellow   nice and light entry level frame ,excellent frame wonderful color orange red yellow nice light entry level frame,0.531,0.469,0.0,0.3333333333333333,0.1111111111111111,0.2222222222222222,,"['excellent', 'frame', 'wonderful', 'color', 'orange', 'red', 'yellow', 'nice', 'light', 'entry']"
Trek1000,frame and fork are responsive  the ride is stiff but not too rough  derailer is a notch above the similar priced bikes  cant do much better without dropping a couple grand  bike felt great flying down hills at       mph around bends in the back roads ,frame fork responsive ride stiff rough derailer notch similar priced bikes cant much better without dropping couple grand bike felt great flying hills mph around bends back roads,0.186,0.676,0.138,0.1666666666666666,0.0,0.0,0.1666666666666666,"['frame', 'roads', 'fork', 'responsive', 'ride', 'stiff', 'rough', 'derailer', 'notch', 'similar']"
Trek1000,strong frame carbon fiber fork and seat post  great paint job  triple crank gears for steep wisconsin hills,strong frame carbon fiber fork seat post great paint job triple crank gears steep wisconsin hills,0.346,0.654,0.0,0.0,0.0,0.0,,"['strong', 'hills', 'frame', 'carbon', 'fiber', 'fork', 'seat', 'post', 'great', 'paint']"
Trek1000,ride feel  shifting  agility  and durability ,ride feel shifting agility durability,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,,"['ride', 'durability', 'feel', 'shifting', 'agility']"
Trek1000,handling weight,handling weight,0.0,1.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,"['handling', 'weight']"
Trek1000,great value  performance and it s light and stiff ,great value performance light stiff,0.684,0.316,0.0,0.0,0.0,0.0,,"['great', 'stiff', 'performance', 'light']"
Trek1000,very light frame  affordable compared to everything else  the newer models include a carbon fork and post which was long overdue ,light frame affordable compared everything else newer models include carbon fork post long overdue,0.0,1.0,0.0,0.0,0.1666666666666666,0.0,0.3333333333333333,"['light', 'overdue', 'frame', 'affordable', 'compared', 'newer', 'models', 'include', 'carbon', 'fork']"
Trek1000,great entry level road bike   from what i hear and from the little experience i have had with it  can handle moderate abuse good frame fast  light  all around good bike ,great entry level road bike hear little experience handle moderate abuse good frame fast light around good bike,0.352,0.498,0.149,0.1666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111,"['great', 'bike', 'good', 'entry', 'level', 'road', 'hear', 'experience', 'handle', 'moderate']"
Trek1000,cost very comfortable bike recommended for day touring fast bike good all around speed and stout enough to put a rack on ,cost comfortable bike recommended day touring fast bike good around speed stout enough put rack,0.469,0.531,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,"['cost', 'rack', 'bike', 'comfortable', 'recommended', 'day', 'touring', 'fast', 'good', 'speed']"
Trek1000,price  looks  ride  the bike is very comfortable  i never get any bike pain or numbness in my hands or arms ,price looks ride bike comfortable never get bike pain numbness hands arms,0.351,0.526,0.123,0.0,0.0,0.0,,"['price', 'arms', 'bike', 'ride', 'comfortable', 'pain', 'numbness', 'hands']"
Trek1000,carbon and aluminium reduces weightgreat price and available paintjobs,carbon aluminium reduces weightgreat price available paintjobs,0.0,1.0,0.0,0.0,0.0,0.0,,"['carbon', 'paintjobs', 'aluminium', 'reduces', 'weightgreat', 'price']"
Trek1000,color  geometry and overall look  carbon fork and seat post do the nice work,color geometry overall look carbon fork seat post nice work,0.237,0.763,0.0,0.0,0.0,0.0,,"['color', 'work', 'geometry', 'carbon', 'fork', 'seat', 'post', 'nice']"
Trek1000,color  geometry and overall look  carbon fork and post do the nice work,color geometry overall look carbon fork post nice work,0.259,0.741,0.0,0.0,0.0,0.0,,"['color', 'work', 'geometry', 'carbon', 'fork', 'post', 'nice']"
Trek1000,entry level price  beautiful paint job on both men and women s bikes  choice of handle bar heights  reliable shifting and handling for my purposes ,entry level price beautiful paint job men women bikes choice handle bar heights reliable shifting handling purposes,0.196,0.804,0.0,0.25,0.0,0.125,,"['entry', 'purposes', 'level', 'price', 'beautiful', 'paint', 'job', 'men', 'women', 'bikes']"
Trek1000,good price for beiging riders,good price beiging riders,0.492,0.508,0.0,0.2,0.2,0.2,0.2,"['good', 'riders', 'price', 'beiging']"
Trek1000,very durable framegreat pricebacked by trek customer service,durable framegreat pricebacked trek customer service,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,,"['durable', 'service', 'framegreat', 'pricebacked', 'trek', 'customer']"
Trek1000,fast simple shifting more a bike for fast pleasure cruises   great shifitingand quiet and fast for the cheap price of a road bike,fast simple shifting bike fast pleasure cruises great shifitingand quiet fast cheap price road bike,0.375,0.625,0.0,0.0,0.0,0.0,,"['fast', 'bike', 'simple', 'shifting', 'pleasure', 'cruises', 'great', 'shifitingand', 'quiet', 'cheap']"
Trek1000,durable  nice paint  reliable  great entry level bike  tiagra rear derailleur shifts wells as does generic fd  nice handlebars,durable nice paint reliable great entry level bike tiagra rear derailleur shifts wells generic nice handlebars,0.494,0.506,0.0,0.4285714285714285,0.0,0.0,,"['durable', 'handlebars', 'nice', 'paint', 'reliable', 'great', 'entry', 'level', 'bike', 'tiagra']"
Trek1000,very inexpensive  great for begginners  carbon fiber fork and seatpost ,inexpensive great begginners carbon fiber fork seatpost,0.406,0.594,0.0,0.0,0.0,0.0,,"['inexpensive', 'seatpost', 'great', 'begginners', 'carbon', 'fiber', 'fork']"
Trek1000,lightweight  carbon fork and seatpost  and the discovery team paintjob   trek doesn t advertise that color choice on their web site ,lightweight carbon fork seatpost discovery team paintjob trek advertise color choice web site,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,,"['lightweight', 'site', 'carbon', 'fork', 'seatpost', 'discovery', 'team', 'paintjob', 'trek', 'advertise']"
Trek1000,price weight beauty carbon fork and post on a cheap bike ,price weight beauty carbon fork post cheap bike,0.352,0.648,0.0,0.0833333333333333,0.0833333333333333,0.1666666666666666,0.0833333333333333,"['price', 'bike', 'weight', 'beauty', 'carbon', 'fork', 'post', 'cheap']"
Trek1000,great value,great value,1.0,0.0,0.0,0.0,0.0,0.0,,['great']
Trek1000,trick paint job  good price  carbon forks and seatpost  strong wheels,trick paint job good price carbon forks seatpost strong wheels,0.431,0.486,0.083,0.125,0.25,0.125,0.125,"['trick', 'wheels', 'paint', 'job', 'good', 'price', 'carbon', 'forks', 'seatpost', 'strong']"
Trek1000,great price and pretty good ride,great price pretty good ride,0.836,0.164,0.0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.2222222222222222,"['great', 'ride', 'price', 'pretty', 'good']"
Trek1000,i don t know why people are complaining about the frame  i ve taken my share of spills and even got hit by a car  and the only thing that s gotten bent was my front rim   as a short women  this is one of the few entry level road bikes that comes in small enough sizes   so kudos to trek  ,know people complaining frame taken share spills even got hit car thing gotten bent front rim short women one entry level road bikes comes small enough sizes kudos trek,0.165,0.781,0.054,0.1818181818181818,0.0,0.1818181818181818,0.0909090909090909,"['trek', 'people', 'complaining', 'frame', 'share', 'spills', 'hit', 'car', 'thing', 'bent']"
Trek1000,great value for the moneynice colors  aesthetically pleasingclimbs well,great value moneynice colors aesthetically pleasingclimbs well,0.683,0.317,0.0,0.0,0.0,0.0,,"['great', 'moneynice', 'colors', 'aesthetically', 'pleasingclimbs']"
Trek1000,good price  good paint  comes with carbon fiber seatpost fork  although bottom of line bontrager parts   trek has a good warranty crash replacement program ,good price good paint comes carbon fiber seatpost fork although bottom line bontrager parts trek good warranty crash replacement program,0.318,0.584,0.099,0.1739130434782608,0.1739130434782608,0.1304347826086956,0.1304347826086956,"['good', 'program', 'price', 'paint', 'carbon', 'fiber', 'seatpost', 'fork', 'bottom', 'line']"
Trek1000,price ,price,0.0,1.0,0.0,0.0,0.0,0.0,,['price']
Trek1000,quick like a bunny  looks good  would be good for someone as a recreational bike and not wanting to pony up a lot of loot ,quick like bunny looks good would good someone recreational bike wanting pony lot loot,0.43,0.57,0.0,0.125,0.125,0.1875,0.1875,"['quick', 'loot', 'good', 'bunny', 'recreational', 'bike', 'wanting', 'pony', 'lot']"
Trek1000,good frame pretty light  shifting is fine if you have a good mechanic ,good frame pretty light shifting fine good mechanic,0.73,0.27,0.0,0.2142857142857142,0.1428571428571428,0.2142857142857142,0.2142857142857142,"['mechanic', 'good', 'frame', 'pretty', 'light', 'shifting', 'fine']"
Trek1000,price and a very good handleing ride ,price good handleing ride,0.492,0.508,0.0,0.2,0.2,0.2,0.2,"['price', 'ride', 'good', 'handleing']"
Trek1000,price  it does have a carbon fiber fork and seat post  the sora components are not bad for entry level ,price carbon fiber fork seat post sora components bad entry level,0.0,0.741,0.259,0.1428571428571428,0.0,0.0,,"['price', 'level', 'carbon', 'fiber', 'fork', 'seat', 'post', 'sora', 'components', 'bad']"
Trek1000,colour  orange   seat post  stem ,colour orange seat post stem,0.0,1.0,0.0,0.0,0.0,0.0,,"['colour', 'stem', 'orange', 'seat', 'post']"
Trek1000,smooth comfortable ride  rear derailleur is pretty smooth ,smooth comfortable ride rear derailleur pretty smooth,0.565,0.435,0.0,0.2,0.0,0.2,0.2,"['smooth', 'comfortable', 'ride', 'rear', 'derailleur', 'pretty']"
Trek1000,framegeometrycarbon fork   seat postextremely high  fun factor ,framegeometrycarbon fork seat postextremely high fun factor,0.355,0.645,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,"['framegeometrycarbon', 'factor', 'fork', 'seat', 'postextremely', 'high', 'fun']"
Trek1000,lots of zip  comfortable  fairly light  feels sturdy  great price ,lots zip comfortable fairly light feels sturdy great price,0.514,0.486,0.0,0.25,0.0,0.0,,"['lots', 'price', 'zip', 'comfortable', 'fairly', 'light', 'feels', 'sturdy', 'great']"
Trek1000,cheapfairly robustthe new version has carbon forksideal for beginners,cheapfairly robustthe new version carbon forksideal beginners,0.0,1.0,0.0,0.0,0.0,0.0,,"['cheapfairly', 'beginners', 'robustthe', 'version', 'carbon', 'forksideal']"
Trek1000,if you cant shift  you cant ride  if you worry about shifting cause of constant problems  theres a chance you can get run over by a passing car ,cant shift cant ride worry shifting cause constant problems theres chance get run passing car,0.231,0.628,0.141,0.1428571428571428,0.1428571428571428,0.0,0.1428571428571428,"['car', 'shift', 'ride', 'worry', 'shifting', 'constant', 'problems', 'chance', 'run', 'passing']"
Trek1000,wait for review after i ve ridden the bike ,wait review ridden bike,0.0,1.0,0.0,0.0,0.0,0.0,0.5,"['wait', 'bike', 'review', 'ridden']"
Trek1000,price  fairly light  nice seat  good wheels  rear derailure works very well  carbon fork and seat post are very nice  solid frame  fit and finish are excellent ,price fairly light nice seat good wheels rear derailure works well carbon fork seat post nice solid frame fit finish excellent,0.568,0.432,0.0,0.25,0.0833333333333333,0.1666666666666666,0.0833333333333333,"['price', 'excellent', 'nice', 'seat', 'fairly', 'light', 'good', 'wheels', 'rear', 'derailure']"
Trek1000,reasonable price compared with other road bikes solid frame decent quality seat and wheels reliability   have ridden       miles with only minor problems ,reasonable price compared road bikes solid frame decent quality seat wheels reliability ridden miles minor problems,0.087,0.765,0.148,0.25,0.0,0.0,,"['reasonable', 'problems', 'price', 'compared', 'road', 'bikes', 'solid', 'frame', 'decent', 'quality']"
Trek1000,priceeverything works wellnice colors,priceeverything works wellnice colors,0.0,1.0,0.0,0.0,0.0,0.0,,"['priceeverything', 'colors', 'works', 'wellnice']"
Trek1000,cheap  low maintenance ,cheap low maintenance,0.0,0.488,0.512,0.5,0.0,0.0,,"['cheap', 'maintenance', 'low']"
Trek1000,cheap  you get what you pay for  entry level bike thats not too exxpensive ,cheap get pay entry level bike thats exxpensive,0.0,0.833,0.167,0.2857142857142857,0.0,0.1428571428571428,0.1428571428571428,"['cheap', 'exxpensive', 'pay', 'entry', 'level', 'bike']"
Trek1000,trek s lifetime warranty on the frame  carbon fork and seat post ,trek lifetime warranty frame carbon fork seat post,0.0,1.0,0.0,0.5,0.0,0.0,,"['trek', 'post', 'lifetime', 'warranty', 'frame', 'carbon', 'fork', 'seat']"
Trek1000,cheap and strong  great commuting and light training bike,cheap strong great commuting light training bike,0.597,0.403,0.0,0.0,0.0,0.0,,"['cheap', 'bike', 'strong', 'great', 'commuting', 'light', 'training']"
Trek1000,cheap  i like the brake shifter levers more than the     levers ,cheap like brake shifter levers levers,0.333,0.667,0.0,0.0,0.0,0.0,,"['cheap', 'levers', 'brake', 'shifter']"
Trek1000,price is decent  overall frame quality is good  good support from many dealers  the lance factor does not hurt either  looks good  stiff and responsive  handles well ,price decent overall frame quality good good support many dealers lance factor hurt either looks good stiff responsive handles well,0.494,0.401,0.105,0.1666666666666666,0.125,0.125,0.1666666666666666,"['good', 'price', 'decent', 'frame', 'quality', 'support', 'dealers', 'lance', 'factor', 'hurt']"
Trek1000,price price price,price price price,0.0,1.0,0.0,0.0,0.0,0.0,,['price']
Trek1000,sound bike overallpricelooks good,sound bike overallpricelooks good,0.492,0.508,0.0,0.2,0.2,0.2,0.2,"['sound', 'good', 'bike', 'overallpricelooks']"
Trek1000,good over all bike for the price ,good bike price,0.592,0.408,0.0,0.2,0.2,0.2,0.2,"['good', 'price', 'bike']"
Trek1000,gearing shifts fairly smooth  easy to tune up ,gearing shifts fairly smooth easy tune,0.367,0.633,0.0,0.5,0.0,0.0,,"['gearing', 'tune', 'shifts', 'fairly', 'smooth', 'easy']"
Trek1000,this is a great looking bike  very nice  sturdy frame  with a very nice paint job   brushed aluminum   very fast  the bike handles and corners very well ,great looking bike nice sturdy frame nice paint job brushed aluminum fast bike handles corners well,0.496,0.504,0.0,0.0,0.0,0.0,,"['great', 'bike', 'nice', 'sturdy', 'frame', 'paint', 'job', 'brushed', 'aluminum', 'fast']"
Trek1000,good value  fairly light   cheap  dependable  no failures  short top tube great for people with short torsoes  i e  many women  heavy wheels beneficial in training if replaced with race wheels for competition ,good value fairly light cheap dependable failures short top tube great people short torsoes many women heavy wheels beneficial training replaced race wheels competition,0.402,0.513,0.085,0.2142857142857142,0.0714285714285714,0.0714285714285714,0.2142857142857142,"['good', 'competition', 'short', 'wheels', 'fairly', 'light', 'cheap', 'dependable', 'failures', 'top']"
Trek1000,great all around bike for entry level cyclists  this bike does it all pretty well for very little money ,great around bike entry level cyclists bike pretty well little money,0.54,0.46,0.0,0.25,0.0833333333333333,0.1666666666666666,0.1666666666666666,"['great', 'money', 'bike', 'entry', 'level', 'cyclists', 'pretty']"
Trek1000,comfortable and fast  i actually use mine quite frequently for commutingand it holds up great  shifting really is not as bad as some make it sound either  if your derailleurs are adjusted properly it will produce smooth shifting  the brakes  could  use a little more oomph   however a new set of    dollar pads would solve that ,comfortable fast actually use mine quite frequently commutingand holds great shifting really bad make sound either derailleurs adjusted properly produce smooth shifting brakes could use little oomph however new set dollar pads would solve,0.214,0.698,0.088,0.0,0.0,0.0,,"['comfortable', 'solve', 'shifting', 'fast', 'mine', 'frequently', 'commutingand', 'holds', 'great', 'bad']"
Trek1000,frame  fork  wheels  and the bikes sprinting ability  the saddle is definitely a keeper  very confortable and no pain on     mile rides ,frame fork wheels bikes sprinting ability saddle definitely keeper confortable pain mile rides,0.273,0.546,0.18,0.0,0.0,0.0,,"['frame', 'rides', 'fork', 'wheels', 'bikes', 'sprinting', 'ability', 'saddle', 'keeper', 'confortable']"
Trek1000,somewhat inexpensive  fast ,somewhat inexpensive fast,0.0,1.0,0.0,0.0,0.0,0.0,,"['fast', 'inexpensive']"
Trek2200,the crank didnt break  thank god ,crank didnt break thank god,0.0,0.433,0.567,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,"['crank', 'god', 'didnt', 'break']"
Trek2200,seemed to be a smoothe ride and respnsive,seemed smoothe ride respnsive,0.0,1.0,0.0,0.0,0.0,0.0,,"['respnsive', 'smoothe', 'ride']"
Trek2200,light  stiff  responsive  and smooth ,light stiff responsive smooth,0.455,0.545,0.0,0.25,0.0,0.0,0.25,"['light', 'smooth', 'stiff', 'responsive']"
Trek2200,smooth comfortable ride  doesn t flex as much as the      or       great price  full ultegra   speed  ,smooth comfortable ride flex much great price full ultegra speed,0.481,0.519,0.0,0.0,0.0,0.0,,"['smooth', 'speed', 'comfortable', 'ride', 'flex', 'great', 'price', 'full', 'ultegra']"
Trek2200,,,0.0,0.0,0.0,0.0,0.0,0.0,,[]
Trek2200,trek made overhall ,trek made overhall,0.0,1.0,0.0,0.0,0.0,0.0,,"['trek', 'overhall', 'made']"
Trek2200,climbs well  nice shifts  fun bike ,climbs well nice shifts fun bike,0.732,0.268,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,"['climbs', 'bike', 'nice', 'shifts', 'fun']"
Trek2200,looks  made in the usa for less then          handles great and performs well ,looks made usa less handles great performs well,0.497,0.503,0.0,0.0,0.0,0.0,,"['made', 'usa', 'handles', 'great', 'performs']"
Trek2200,looks good  very comfortable  aero spokes  godo saddle ,looks good comfortable aero spokes godo saddle,0.554,0.446,0.0,0.2,0.2,0.2,0.2,"['saddle', 'good', 'comfortable', 'aero', 'spokes', 'godo']"
Trek2200,great bike with carbon for the money  solid handling and feel  wrecked once at    mph and the frame was perfect  taco ed front wheel ,great bike carbon money solid handling feel wrecked mph frame perfect taco front wheel,0.461,0.539,0.0,0.1333333333333333,0.0666666666666666,0.1333333333333333,0.1333333333333333,"['great', 'wheel', 'bike', 'carbon', 'money', 'solid', 'handling', 'feel', 'wrecked', 'mph']"
Trek2200,ride comfortsmooth shiftingresponsivenssmade in wi  got to support the home team ,ride comfortsmooth shiftingresponsivenssmade got support home team,0.31,0.69,0.0,1.0,0.0,0.0,,"['ride', 'team', 'comfortsmooth', 'shiftingresponsivenssmade', 'support', 'home']"
Trek2200,lightweight  responsive framecarbon forkcarbon rear trianglecarbon seatpost,lightweight responsive framecarbon forkcarbon rear trianglecarbon seatpost,0.294,0.706,0.0,0.25,0.0,0.0,0.25,"['lightweight', 'seatpost', 'responsive', 'framecarbon', 'forkcarbon', 'rear', 'trianglecarbon']"
Trek2200,light and fast  wheel set good  nice color for this model year  just looks cool ,light fast wheel set good nice color model year looks cool,0.5,0.5,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,"['light', 'cool', 'fast', 'wheel', 'set', 'good', 'nice', 'color', 'model', 'year']"
2008Madone5_2,solid bb  smooth ride  without harsh road vibration ,solid smooth ride without harsh road vibration,0.445,0.555,0.0,0.0,0.0,0.0,,"['solid', 'vibration', 'smooth', 'ride', 'harsh', 'road']"
2008Madone5_2,everthing  actually everything except the wheels ,everthing actually everything except wheels,0.0,1.0,0.0,0.0,0.0,0.0,,"['everthing', 'wheels']"
2008Madone5_2,i do like the ride ,like ride,0.714,0.286,0.0,0.0,0.0,0.0,,['ride']
2008Madone5_2,good component set  great frameset,good component set great frameset,0.7,0.3,0.0,0.2,0.2,0.2,0.2,"['good', 'frameset', 'component', 'set', 'great']"
